Text,Fuzzy Logic Classification,Accuracy,Precision,Recall,F1-Score
0.044 0.789 0.167 0.9994 reviewcont note select brandauthor tv instal unbox tv mi repres arrivesthi ensur tv damag transport get replac easili didnt choos instal shoot video unbox avoid hassl case replac need amazon prime netflix inbuilt sideload use set top box android interfac need buy mi ir cabl set els directli connect set box via av hdmi port use convent 8gb memori get around 47gb free use check imag attachedther hundr review tv well youtub none explain tv potenti complet actual flaw here quick fact user complain less cost benefit ratio guy buy android tv box alon process capac similar tv would alon cost 5k rupe get tv android setup variou featur 15k check option complainingeventu bought tv sinc alreadi use 4a 43 version month want smaller version bedroom use tv 3 week state detail user experi detail huge review read want invest much amount want get quick overview devic read els scroll detail review firstli budget friendli smart tv 15k current market number output port 1av 3hdmi 2usb android 81 box along inbuilt bluetooth dual interfac mi patchwal android tv mostli prefer android tv interfac remot bluetooth voic search sleek profil better processor compar predecessor along 1gb ram 8gb storag 47gb actual speaker output low need ir cabl use set top box android interfac amazon prime netflix preload side load nativ display hd though 1080p even 4k video youtub work well check imag attach instal play ton high qualiti game like rr3 etc check imag attach final smartphon mirror work fine timeful detail review built qualiti combin plastic aluminium main bodi great averag tabl top stand look bit flimsi workabl screw provid box fit tv perfectli bought new local store averag slim profil slimmest market speaker placement inconveni sinc place bottom keep tabl top sound tend dampen bulg good ventil electron hardli heat overal built qualiti averagedisplay qualiti thin bezel look great video resolut 1366x768p 1080p video work fine 4k video youtub run smoothli well view angl good compar price check imag attach contrast averag bright good colour quit vivid display qualiti also averag greatremot control sleek compact 7 button easi oper fortun volum button handi coupl android tv box without volum button remot know pain use mous adjust volum p placement voic search button improp power button end press power button lot final bluetooth need point toward tv operationoth featur dual interfac ie patchwal android tv ton content mani game instal till memori left includ multiplay game googl voic search use dont want use keyboard process speed fast havent detect lag yet lag stream due slow internet speed due hardwar bluetooth wifi connect work perfectlycon speaker output though rate 20w upto mark 16w jbl speaker better louder sound placement speaker inconveni tabl top posit speaker face tabl sound dampen intern memori less netflix amazon prime pre load though side load miracast support even normal smartphon mirror lag sometim nativ resolut 720p hd though 1080p video work usb 4k youtub screen slightli reflect similar almost led tv mix experi sale servicecustom care firstli instal joke instal schedul 16 day product deliveri fun part there 10 day replac window product p compani take replac product open repres there point return window time frame mi mix review repair servic though encount problem mi tv yet issu mi product servic center near alway helpfulverdict consid fact fine averag display qualiti want smart tv tight budget tv certainli go trust wont get better deal least come coupl month higher budget certainli explor brand like soni samsung etcthi perfect smart tv given price 2 year warranti brainer choos certainli worth investmentthi televis definit perfect balanc price perform especi flash sale except price 12500perform processor smart tv power enough play 4k 10bit hevc video right box vlc mx player instal enhanc media supportpictur qualiti mani peopl complain overbright screen compens adjust display settingsthes prefer settingsbacklight 1 20dure night even lowest valu 1 bright enough watch content without hurt eyesdur day time adjust per requir depend ambient light condit maximum 20 would enoughset backlight minimum improv black level reduc power consumpt increas led life reduc eye strain especi nightbright 48bright set control black levelincreas bright reduc black level henc reduc contrastbright 50 pictur look wash poor black color saturationat 45 black look deep lot detail dark area lost watch movies48 optim set eye good black lack detailscontrast 40 45contrast set control white levelcontrast set anywher 40 45 increas contrast much may caus highlight area pictur like bright sky shini object might look overexpos screen bright increas contrast make white look bright also color get wash increas contrastsatur 45 50color satur set anywher 45 50 45 color look natur 50 color look bit punchi still person preferenceat set black level color pleas watch demo video ole tv youtub 1080p follow youtub video help check black level qualiti tvlg 4k ole beauti black demolg ole eclips 2 demolg hd demo art nouveauful hd 4k video look sharp tv download sampl 4k hevc video name life untouch also 4k hevc sampl movi elysium play smoothli tv good detailsscreen qualiti think va panel qualiti sit right tn ip panel screen glossi henc reflect might problem tv place room window face itlik lcd panel also also got uneven screen uniform that notic plain dark grey background watch movi content problem screen non uniform common issu even high end tv big brand like lg samsung etcluckili there backlight bleed unit receivedview angl averag loss contrast even low angl that common va panel characterist ip panel good view angl cant expect price pointal lcd panel technolog strength weak ip panel good view angl poor black level va panel excel black depth despit averag view angl tv got impress black levelssound qualiti bass bit weak think bass improv follow updat give 5 star 4 loud even low volum midrang trebl good even minut high pitch click tick sound movi heard clearlyeditin previou review mention eq set sound good isnt100hz 7300hz 81000hz 43500 hz 610000 hz 5a high valu 8 300 hz actual make sound muddi muffledth follow set sound much better here reason100 hz 8 bassfrequ set deep bass male vocal instrument like kick drumtom snare etc300 hz 4 low midrangeenh bass depth male vocal increas 300hz much make sound muddi muffl reduc clariti high frequenc sounds1000 hz 3 midrangeimpart metal tone increas make sound tinni unpleasant3500 hz 5 upper midrangevoc especi femal sound best frequenc valu 5 enhanc vocal qualiti increas much make vocal harsh10000 hz 7 trebleadd crispi sparkl vocal instrument enhanc tinkl sound metal instrumentshuman ear sensit midrang upper midrang frequenc 1000 3500 hz set valu high caus listen fatigu even increas 300hz disturbinggreat sound perform especi bass even expect televis budget consid midrang frequenc clear trebl loud deserv 4 starsremot control minim great minim less function great addit ofmutetv set video input select button would made remot functionalapp support updatewhen tv releas support netflix amazon prime pie updat support netflix amazon prime tv deserv 5 star app supportpro con pros1 power processor 4k media playback2 app instal via usb3 built chromecast4 bluetooth remote5 voic commandcon updateprevi main issu tv lack autoplay function standbi optionbut latest updat issu solvednow tv turn automat go previou input sourceto enabl go settng input enabl stay previou sourc optionscreen featur also ad new updat long press power button show screen optionth disadvantag left tv lack miracast latest updat build pi4316 miracast includ perfectto sum upoveral consid pictur qualiti power hardwar price tv definit deserv 5 star devoid averag audio qualiti glossi screen tv market featur price point also xiaomi got strong servic support across indianew brand like iffalcon blaupunkt thomson etc might provid better option competit price come servic centr dead endi much satisfi purchaseit good productgoodif like best tv budget ill recommend stun pictur qualiti dt surround osm lag problem miracast good build qualiti goodsound bass excellentproduct good sound qualiti crisp worth buy brought 2 year back still work finegood qualiti,Positive,0.8419873577725449,0.7597468993302974,0.8287884115043376,0.8560258992321919
0.0 0.773 0.227 0.8271 reviewcont look durabl charg fine toono complainscharg realli fast good producttil satisfi qualitythi good product charg speed slower origin iphon cablegood qualiti would recommendhttpsmmediaamazoncomimageswwebp402378t1imagesi81f1zghlsy88jpgproduct work well till date issuec also sturdi enoughhav ask replac compani samevalu money,Positive,0.708339057328423,0.5868199674167134,0.7804013430247889,0.802308475628886
0.041 0.736 0.223 0.9612 reviewcont easi useit good usefulhad use quit sometim support dual band signal coverag yet like other good use easi instal useexcel product reviv old laptopi got product reason laptop intern wifi bluetooth stop work option buy two separ devic solv purpos doesnt stick wellit dual wifi suggest use 5ghz 24ghz bit slow slower regular 24ghzit good devic good strength plug play instal neededbut got defect devic first malfunct immedi plug replac new one work wellus coupl month prove much help adapt need move pc wire wireless differ room get speed 148149mbp 150mbp subscript speed,Positive,0.7868437719314,0.7563341855609269,0.5906910610177222,0.7966070008127044
0.069 0.635 0.296 0.9431 reviewcont work iphon 7 didnt work iphon xrhttpsmmediaamazoncomimagesi71qffalv9zlsy88jpglookwis didnt like still use workproduct quit good fast charginglov iti like look last longth sturdi depend manner use speed charg great good product averag incom groupit great charg devic variou type port work best charg one devic timegood item,Positive,0.7096673724869723,0.8912311858263013,0.5453853415397154,0.8206884310338108
0.0 1.0 0.0 0.0 reviewcont charg power less take hour charg even singl phoneok type product sturdyalthough written fast charg howev charg quit slow compar origin charger even one mobil charg one timewhen use regular cabl take 2 hr full charg use cabl socket charger show 10 hrsiphon charger last two month onlycharg fastslow charging4500amh battery18 watt charger4 khant full chargeslow charg speed,Negative,0.7688788713539603,0.8260841954196484,0.6220972490014831,0.8416088876981943
0.0 0.702 0.298 0.9413 reviewcont good qualiti tool linkwifi signal goodnic productoveral good better experienceit funcion properli use mei want buy cp plu orang dvr worksniceit plug play u need instal driver support till 24 ghz im use jio wifi support 5g connect 30the first reason bought item surveil camera hous view mobil usedetc,Positive,0.709538475891345,0.6920795194560463,0.6781987378501474,0.6306372283698047
0.069 0.613 0.318 0.9792 reviewcont use 14 day experi pretti good pictur qualiti also bad dont expect someth world price point go tight budgetiniti impress work said glad didnt go cheaper option costli plug play updat screw upth hdmi cabl good watch moviesport give better qualiti connect laptop tv play love itwork expect length cabl short mention also satisfi requir need length better look optionsal goodit best hdmi cabl price rang problem yet go expect deliv time deliv timeproduct good tri cabl wire amazon basica brandgood one,Positive,0.8291160965054085,0.6589864257296674,0.7991157049594946,0.8492554125893341
0.0 0.843 0.157 0.9201 reviewcont overal replac origin samsung remoteit compat easili samsung uhd tvbut voic command remotework well comment durabl use monthsit use two aa batteryseem durableproduct qualiti good channel button doesnt work return replac product th result channel button doesnt workgood go rather purchas origin one samsungw expens samsung tvtv great origin remot start drain batteri put new batteri everi 5 day idealreplac origin remot costli affair 4k good cheap replac function except voic rare useeveryth work fine except number key import chang channel wast money buy anoth remotelik design,Positive,0.8081280498388919,0.5990126562115886,0.8323212036759273,0.5114370462473025
0.029 0.828 0.143 0.998 reviewcont amazonbasicsxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxamazon basic launch 2009 amazon inhous brand fast move small electron consum goodsher amazon use massiv collect sale data launch product huge demand alreadi exist market lower price simpli put similar replica someth success much afford pricesif someth isnt immedi hit amazon pull move onamazon otherwis like onlin marketplac provid portal variou seller sell product amazonbas amazon sell product marketplac deriv benefit elimin intermedi distributor retail henc amazonbas brand product avail lower price attract bulk custom onlinea addit benefit amazonbas product deliv free prime member cover amazon warranti henc claim replac procedur highli streamlin immedi taken care ofabout product requir vs actualxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxi recent purchas new qualcomm 3 qbix car charger look cabl usb micro b connector list prioriti variou head come conclus let us compar actual product base upon initi requirements1 data exchangesinc primarili use fast mobil devic charg car data exchang capabl much concern prefer though would sure usb 3 didnt bother could get usb 20 tooactual product tri copi movi file sake test data exchang found pretti well captur speed data know speed data transfer also vari type data transfer varieti data transfer simultan lower speed2 length cabl sinc could afford lengthi loop cabl bunch around gear knob prefer keep short simpl henc lookout upto around meter belowactu product cabl came nice pack paper packet precis 09 meter approxim 3 feet long length suffici plugin mobil devic car charger driver side passeng seat3 tangl free flexibl strength standardsi particularli fan stubborn braid wire hard retain shape bent want someth thick yet flexibl enough acquir circular shape bunchedactu product cabl receiv look exactli shown site good flexibl reason thick sturdi intermedi cabl whole construct cabl due cabl size flexibl almost tanglefreeth associ cabl exactli thick cant term thin delic thickest ive seen thickest doesnt alway mean durabl given applic suitableth overal built qualiti cabl insul look promis enough last year even use car charg look durabl enough last longi shortlist mansaa amkett cabl purpos long requirement4 compact mould connectorshad inclin toward mould connector avoid issu connector break open expos termin pcbsactual product complaint regard connector actual cabl connector perfectli mould without joint risk split open connector case quit compact termin fit comfort scarc spacesth connector port sturdi enough usb micro b port micro b port pin lock secur onto charg mobil devic quit goodno sign loos constructionb goldplat mislead fanci termin case metal port design today alreadi corros resist nobodi go use salin sea water anyways5 avail tiesvelcro strap per intend use car compact paramount import expect includ cabl tie velcro strap would nice addon properli adjust arrang cabl per requirementactu product miss provid actual cabl provis includ strap cabl tie could adjust requir cabl length easily6 decent current handl capabilityon newest qc 30 certifi charger current transmiss go 34 amp certain case henc cabl need decent current handl abilityactu product actual cabl namepl rate handl 21 amp demand new qc 30 charger could go 34 amp let clear latest qc charger vari voltag current ratio achiev desir fast charg thu like continu flow 34 amp keep reduc henc cabl rate design continu current handl anyth 20 amp would suffici work qc 30 chargershav tri safe multipl time charg samsung s7 10 without cabl get hot7 warrantycom 1 year warranti expect best industri reasonableoth observationsapart list featur detail actual product receiv worth mention are8 cabl manufactur china import amazon warehous dealer brand name philosophi amazonbasics9 cabl manufactur date oct 2017 import india dec 201710 cabl mrp tag 495 buck howev purchas onlin 269 bucksb prime member ship free11 custom care toll free number email also print label registr consum grievancesfin verdictxxxxxxxxxxxxxxxxxxit day sinc receiv use product far everyth construct perform seem convinc enough recommend price around 260 suppos worth itwil sure updat malfunct observedworth buyth qualiti amazon basic time give cheap price beyond imagin simpli superb gover shouldnt hinder amazon product amazon product rather give competit local qualityless product consum forc buy beacaus qualiti competit make india good make india product simpl cheap copi brand product without invest r without r make india would never successful oust compani like amazon lead loss consum govt infact encourag competitionamazon basic provid one best cabl avail charg phone connect devicesa past custom mani cabl amazon cabl doesnt also disappointsupport fast charg samsung phonesi use samsung a9pro 2016 samsung s8plu 2017 cabl compat sturdi thick long 6 ftveri afford price thank amazoni also use usb c cabl samsung s20fesuperproduct charg ok howev mere 1 foot length vendor could mention correct product descript need mislead earli say perform receiv todaygoodi bought mani cheap chines micro usb cabl rs 50 rs 100 ubon mani chines local companiesand none work properlyfinal decid go thisand charg well transfer data without issu happi purchasemi advic dont buy cheap chines local cabl ofyou throw dustbean timebett buy one,Positive,0.7219982246821195,0.6875255813281296,0.8447651863240382,0.7138360219115915
0.023 0.81 0.167 0.9924 reviewcont use old mac mini sinc broadcom proprietari driver arent avail replac b43 driver dont allow suffici download speed least experi got devic run ubuntu 2204 linux 515056genericgoogl search morrownr8821au20210708 use driver github im use product tplink ac600 btw use variant sold amazon use lsusb find network interfac go instal driver giyfi admit probabl go hard someon gener comfort shell bash exampl even though never use dkm iw github repo along build tool avail jammi repo made easi enough get devic work read github readmeto sure first got driver work local ubuntu vm use guest addit connect usb devic directli guest os also workedultim instal os host setup driver use usb tether got download speed use devic previous get network interfac window mac ubuntuth devic bit sensit antenna direct come impact download speed use month without complaintsdo go review say support kali friend use wifi hack work realli well also support monitor mode issu connect kali machin go web surf bit find relev articl connect tp link adapt kali machin also driver realtek might need instal make work kali machinei given 4 star perform good alpha adapt reason rang price rang beginn best adapt buynic product work fine pc 5g price high give 4 stargot wifi one room 0 70 work well sinc month good altern repeat singl devic need access wifi cornerth product nice good wifi signal use month complain first time need instal driver desktoplaptop tp link websit make oper well explain manualthi product goodi buy product laptop dont support wifi 5ghz band 25 ghz receiv 3040mbp speed broadband plan 150mbps1 easi use plug play window 102 good signal use anoth room router signal drop receiv full signal3 littl bit expens go good signal4 receiv 170mbp download 110mbp upload speed 5ghz broadband plan 150mbpsi highli recommend producti purchas product compani use good product,Positive,0.7098443809208895,0.573831705787418,0.5523216669795588,0.5125888337281748
0.029 0.828 0.143 0.998 reviewcont amazonbasicsxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxamazon basic launch 2009 amazon inhous brand fast move small electron consum goodsher amazon use massiv collect sale data launch product huge demand alreadi exist market lower price simpli put similar replica someth success much afford pricesif someth isnt immedi hit amazon pull move onamazon otherwis like onlin marketplac provid portal variou seller sell product amazonbas amazon sell product marketplac deriv benefit elimin intermedi distributor retail henc amazonbas brand product avail lower price attract bulk custom onlinea addit benefit amazonbas product deliv free prime member cover amazon warranti henc claim replac procedur highli streamlin immedi taken care ofabout product requir vs actualxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxi recent purchas new qualcomm 3 qbix car charger look cabl usb micro b connector list prioriti variou head come conclus let us compar actual product base upon initi requirements1 data exchangesinc primarili use fast mobil devic charg car data exchang capabl much concern prefer though would sure usb 3 didnt bother could get usb 20 tooactual product tri copi movi file sake test data exchang found pretti well captur speed data know speed data transfer also vari type data transfer varieti data transfer simultan lower speed2 length cabl sinc could afford lengthi loop cabl bunch around gear knob prefer keep short simpl henc lookout upto around meter belowactu product cabl came nice pack paper packet precis 09 meter approxim 3 feet long length suffici plugin mobil devic car charger driver side passeng seat3 tangl free flexibl strength standardsi particularli fan stubborn braid wire hard retain shape bent want someth thick yet flexibl enough acquir circular shape bunchedactu product cabl receiv look exactli shown site good flexibl reason thick sturdi intermedi cabl whole construct cabl due cabl size flexibl almost tanglefreeth associ cabl exactli thick cant term thin delic thickest ive seen thickest doesnt alway mean durabl given applic suitableth overal built qualiti cabl insul look promis enough last year even use car charg look durabl enough last longi shortlist mansaa amkett cabl purpos long requirement4 compact mould connectorshad inclin toward mould connector avoid issu connector break open expos termin pcbsactual product complaint regard connector actual cabl connector perfectli mould without joint risk split open connector case quit compact termin fit comfort scarc spacesth connector port sturdi enough usb micro b port micro b port pin lock secur onto charg mobil devic quit goodno sign loos constructionb goldplat mislead fanci termin case metal port design today alreadi corros resist nobodi go use salin sea water anyways5 avail tiesvelcro strap per intend use car compact paramount import expect includ cabl tie velcro strap would nice addon properli adjust arrang cabl per requirementactu product miss provid actual cabl provis includ strap cabl tie could adjust requir cabl length easily6 decent current handl capabilityon newest qc 30 certifi charger current transmiss go 34 amp certain case henc cabl need decent current handl abilityactu product actual cabl namepl rate handl 21 amp demand new qc 30 charger could go 34 amp let clear latest qc charger vari voltag current ratio achiev desir fast charg thu like continu flow 34 amp keep reduc henc cabl rate design continu current handl anyth 20 amp would suffici work qc 30 chargershav tri safe multipl time charg samsung s7 10 without cabl get hot7 warrantycom 1 year warranti expect best industri reasonableoth observationsapart list featur detail actual product receiv worth mention are8 cabl manufactur china import amazon warehous dealer brand name philosophi amazonbasics9 cabl manufactur date oct 2017 import india dec 201710 cabl mrp tag 495 buck howev purchas onlin 269 bucksb prime member ship free11 custom care toll free number email also print label registr consum grievancesfin verdictxxxxxxxxxxxxxxxxxxit day sinc receiv use product far everyth construct perform seem convinc enough recommend price around 260 suppos worth itwil sure updat malfunct observedworth buyth qualiti amazon basic time give cheap price beyond imagin simpli superb gover shouldnt hinder amazon product amazon product rather give competit local qualityless product consum forc buy beacaus qualiti competit make india good make india product simpl cheap copi brand product without invest r without r make india would never successful oust compani like amazon lead loss consum govt infact encourag competitionamazon basic provid one best cabl avail charg phone connect devicesa past custom mani cabl amazon cabl doesnt also disappointsupport fast charg samsung phonesi use samsung a9pro 2016 samsung s8plu 2017 cabl compat sturdi thick long 6 ftveri afford price thank amazoni also use usb c cabl samsung s20fesuperproduct charg ok howev mere 1 foot length vendor could mention correct product descript need mislead earli say perform receiv todaygoodi bought mani cheap chines micro usb cabl rs 50 rs 100 ubon mani chines local companiesand none work properlyfinal decid go thisand charg well transfer data without issu happi purchasemi advic dont buy cheap chines local cabl ofyou throw dustbean timebett buy one,Positive,0.7550764401286796,0.8650233611013904,0.8148615895727152,0.5900909601673634
0.054 0.843 0.103 0.8063 reviewcont cost rs 500buy itcolor per photo take longer charg also doesnt charg socketsseem work better plug directli laptoplength cabl long happili use long distanc week qualiti realli good1 meter pink charg wire iphon x long strong one usei use light cabl almost month cabl turn exactli shown took rose gold one match phone color although metal end cabl rose gold whole cabl pink didnt like went 2m long cabl use conveni even charg though kinda bulki yet serv purpos charg speed fast effici like origin cabl also quit durabl sturdi appl origin light cabl problem charg purchas one watch mani youtub video review inde good purchaseit long goodit superb product term sturdi look charg speed,Positive,0.7052353227096444,0.5259436365984855,0.8791246150482905,0.8634712812540996
0.031 0.853 0.116 0.9516 reviewcont got 6k price point believ tv provid decent qualiti shouldnt expect amaz qualiti anyway 1366x768 screen resolut audio also okay beyond 50 audio start crackingfrom view distanc 68ft qualiti look goodpleas note struggl quit bit directli add firestick hdmi port given port right next hdmi port firestick doesnt proper space fit properli unless realli shove suggest get hdmi extend itoveral id say small room 710valu money satisfi product till nowthi led tv low budget good perform pictur audio goodhttpsmmediaamazoncomimagesi61qvxyp2mclsy88jpggoodtv great instal guy ask 400 paid instal mislead inform price good tv dont pay instal guy yourselfi give 4 star 5 bought 32 inch vw 6150 discount pictur qualiti sound qualiti goodi ad firestick voila becam smart tv connect attach usb bottom part tv slightli differ tvsso far work shouldrevis 9 day tv respond switch button happen watch tv hour switch tv firestick remot yellow colour indic turn red instead remain yellow far screen concern tv screen chang black whitish seem tv goe hibern sleep mode fault tv normal tv swith complet indic turn red call technician tomorrow check agre get replac got still 2 day time replac itjust help note peopl buy tv go connect firestick ask brand name tv select vu perfectli work firestick thank enjoy,Positive,0.7193569599555439,0.7457131925421603,0.6335406920079881,0.5210283666268984
0.033 0.664 0.303 0.9633 reviewcont qualiti ok ok onlywel go good cableus product priceveri nicegoodcharg speed support 25vproduct quantiti excel slow chargingc absolut good look strong durabl support fast charg expect check speed stopwatch use realm phone origin realm 20w charger origin cabl time take charg 68 69 34 sec ambran cabl take 1 min 32 sec charg 69 70littl disappoint charg speed overal product goodhop review help guy,Positive,0.7065675306404694,0.6133822404098123,0.7307408974353564,0.5601144574225062
0.056 0.726 0.218 0.7184 reviewcont button contact gooddoesnt look standard durabl origin productpurchas seller smart place storeremot work low build qualiti originalmateri averagework describednot meet expectationsbut kit good productpart like break even case small fall,Neutral,0.7574462891371155,0.8698844313185649,0.6408923417071309,0.8379425486136003
0.057 0.79 0.153 0.9888 reviewcont use connect old pc internet tri lubuntu 20 ubuntu 22 work box didnt setup there extend cabl place comfort place get model antenna otherwis youll rang problem your directli line sight wifi routerth wifi dongl simpl plug play devic start catch avail network right plug usb port addit instal softwar requir signal strength good wonder would differ adapt lesser known brand avail much competit price henc star lessproseasi use portablecan connect mobil hotspot use pc budget friendlyless instal processno heat issu good coveragebest altern usb tether phone batteri may get damag long term run tetheringconsinternet connect speed vari time also depend modem cellular connectionissu occur instal via cd avail along product instal driver download tplink siteneed reconnect adapt everi time system turn onwil work softwar issu encount updat systemwork mesupport center wors call unattend time visit nearbi storeconclusionbrought 499ideal user dont need high speed internet usagea good altern usb tether budge1080p youtub video easili play without interruptionswifi connect great good result howev jitter problem existthi perfect devic connect wifi go itthi wifi adopt good workingpictur attachedsizedesign build qualiti packag softwar speed connect experi warranti size designth best part compact size sober eleg design big plu easi plug use add good sober designbuild qualityth build qualiti undoubtedli superb qualm held doesnt give cheap flimsi productlik feel good sturdi build qualitypackagingthi part also big plu item well cushion packag necessari item ensur damag could caus product transport ensur custom receiv someth damag intern alreadysoftwarethi actual good great part productth good part cd provid along manualth great part linux support given version 2 onward bad reallyspeedit easili support net speed upto 300 mbp practic speak test home easili support net speed 100150 mbp without sighon test found connect 5ghz network without issueconnectivitypleas mark feet metr multipli metr x 3 get distanc feetit easili connect laptop phone 7 metr across one room that 21 feet mean even old bluetooth use connect 15 ftso 2025 feet issu big plu found productexperiencefrom point view far except linux noncompat issu found flaw productso overal great productwarrantyit 3 year assur atleast 3 year tensionfre 1 year contrari electron item today provid 1 year warranti itemsbest adapt bought ever work nice seemless connect,Positive,0.8084733546029866,0.677917158957689,0.8698261752428513,0.617800994509621
0.077 0.733 0.19 0.9922 reviewcont oneplu tv great want afford middl rang featur tv got offer total worth itpros1 sound awesom 100 satisfi qualiti sound dolbi audio 20w speaker realli great sure afford tv2 size slim slim look stylish light weight handi install3 easi instal mount wall4 tye softwar instal set easi anyon home5 get integr mobil app remot wifi network quickli easily6 overal sign process app instal quick automatic7 support smart featur like netflix prime youtub easili instal signin start use quickly8 also easi scan setup box channel start view themcons1 pictur qualiti 776p averag clear worth price rang ill complaint cost tv afford qualiti justified2 bluetooth wifi connect disconnect sometim caus issu encount disconnect issu reset complet devic complet sign againrest good love product feel worth order look someth medium rang need old parent dont extens smart use 100 go thisif want use lot smart featur ott platform watch movi sport go better version full hd 4k qualiti tv give good experi sport due less pictur qualiti good daili famili show tv channelson last thing want express im ver disappoint thisi got order deliv friday schedul instal saturday nobodi turn day reschedul tuesday morn even today nobodi turn got call amazon reschedul tuesday even still nobodi turn upthi bad irrespons servic oneplu amazon im disappoint servic highli critic behavior compani alway take care custom satisfact fail thiswhat guy expect us wait 5 6 day get tv instal even deliv wait guy come mani day even im smart tv deliv home wait enjoy guy done job properlyat least keep decenc respect custom pay big amount order big item compani take care money spent worth face issu highli disappoint behavior servicegood productconnect fasterbut perform littl bit slowerth biggest problem face dont aux cabl im abl connect sound barth hdmi port useless wont work soi connect via bluetooth problem wont connect automat everytim tv need connect manual basic featur provid tv anoth drawback fast begin 4 month super laggi even updat sameyeaa price rang pictur qualiti outstandingthat allgood qualiti pictur volum littl bit low product nice budget friendli im happi day tv perform slowli remot sentencethank amazon oneplus1 sound good2 easi installation3 slim less weight4 voic recognit goodlikebudgetfriendlydislikewifi connect rang poormani time get disconnectedcolor depth good,Positive,0.7637689803083358,0.795763948056815,0.6581410953966187,0.5794015731784268
0.019 0.766 0.215 0.936 reviewcont goodgot nice productquick chargerc good look durabl pin qualiti good infact iphon pin keep come even small movement drive charg simultan type c good pin hard insert workablethi fast charger cant use data transfer multipl mobil cant charg timethi work expect work samsung phone lightn cabl also work perfectlyi love product car long quit valuabl charg three mobil togeth one gogood product,Positive,0.7438470393109164,0.6880848586003571,0.5556142244186191,0.8229664318133488
0.0 0.723 0.277 0.9337 reviewcont work fineveri good data cableperform product good enoughhav use sinc quit well excel job also avail warranti messag serial number whatsapp super happi overal performancegood data cabl shown pic brought nikon d5600 photo transfer systemsuperb productbetterseem fast charg 2a tri anyth higher sturdi cabl last long time,Positive,0.7320861183524033,0.5003027958457394,0.8318455975806792,0.5152809873560954
0.044 0.858 0.098 0.4019 reviewcont nicework well airtel dth pair everi airtel dth remot button work properlynicegood substitut origin nice productokpoor qualiti stop work monththi remot work new tv abl connect even follow procedur mention guidey need sync origin tv remot make volum power mute av button work googl easi,Negative,0.8401616975943565,0.7764270286073536,0.7916744631458423,0.6598600452843802
0.034 0.823 0.143 0.9943 reviewcont final aue60 55 visit croma vijay sale check tv similar model featur pictur qualiti told aue60 aue70th model list crystal 4k 4k pro ecommerc exclus model avail offlin shown au7700 processor panel featur list 65k 55 version like pictur qualiti decid ill get aue60 sinc share much au7700 save 20kwhi went aue60 vs aue70 knew wouldnt need voic assist want save 3k knew even want voic assist could plug fire tvmi tv box get featur later deliveri pretti hassl free deliveri execut unload tv room ask open box inspect tv physic damag samsung technician came hour later instal gave demosoundp review sound speaker appar bad case found satisfactori wall mount 10x12ft room tv speaker sound better compar bose soundlink speaker connect via bluetoothpictureth panel great noth worth rave gray uniform isnt greati gray tone wont perfectli uniform across whole panel therel darker zone toward edgescorn base backlight placement black arent perfectli black theyr brighter youd expect va panel isnt notic room lit backlight bleed color good id like panel get notic bright tast even bright turn 40 720p content watchabl 8ft 1080p goodid say better expect 4k well 4kconnectivityi 35 mb broadband connect content stream 4k avail without stutter tv bluetooth 50 work tw neckband earphon finei use oppo enco w51 boat rockerz 330 there notic latenc volum control remot itselfapp featuresha standard slew stream app need netflix hotstar prime appl tv youtub stream 4k content except hotstar stream 4k time 1080p still watchabl realli deal breaker dolbi vision support made peac consid fact 99 budget tv market cant produc contrast youd expect dv content anyway care get hdr hdr content definit better look nonhdr one term color vibranc plan use tv without cabl tv come channel like republ tv bloomberg 9xm etc stream 1080p great bonu haveremoteveri basic rf remot unlik bluetooth one new tv remot look pretti sleek stylish that biggest gripe type search thing within app pain behind youll need use dpad navig onscreen keyboard control tv use samsung smartth app guess cant even use phone keyboard type control app someth ad updat yetattach pictur 4k content resolut might get scale submit review still get idea tv designlook panel color contrast etcid say im realli happi given chanc wouldnt chang decis samsung tv end day produc decent pictur last coupl year expect overlook con id highli recommend tv expect next tvplace order 18th dec22 receiv defect product updat amazon servic replac new product today271222wil post long term reviewpro pictur qualiti design thin n bezel lesscon sound bit okayupsacl sd channelsov satisfiedhav use sinc month nowpictur qualiti amaz 455a alway instal servic samsung seemless 55smart featur good model dont voic recognit dont requir fine 45audio qualiti good clear loud suffici instal big hall also lack basepurchas sound bar separ buy modelbut pictur qualiti okokbest tv product given price rangevalu money samsung alway goodvalu money product,Positive,0.8127828658430909,0.7718786270753193,0.5266295191807722,0.8004630227646852
